,0,1,2,3,4,5
0,-0.05080085239696835,-0.41651673921617915,0.025230130477032636,-0.0004822641931953972,-3.9529974395424895e-05,-0.0005344470866070078
1,-0.04991454227287922,-0.413785246896617,0.025235623306098753,-0.0005209770284065672,5.2391598535851524e-05,-0.0005454631229947369
2,-0.04921036909104747,-0.4110468651761334,0.025619783881247974,-0.0004880131324626617,8.808311248213709e-05,-0.0005705175608418702
3,-0.04648814530379726,-0.3991436447613567,0.026534133246963985,-0.0005465392169424902,1.3031124740578328e-05,-0.0006820061965720917
4,-0.04286885066164712,-0.3809520275392146,0.026293863782082136,-0.0005631267912432954,-3.276209068891217e-05,-0.0008270076391734812
5,-0.0523881116857976,-0.38837042934947624,0.03418233940868814,-0.0005553743241543926,3.069056652627849e-05,-0.0004905291907980445
6,-0.04670976712940771,-0.39100837031866875,0.027375369913445705,-0.000461564027354545,1.5788929054864228e-05,-0.0004962686558334284
7,-0.04969737036116243,-0.4114767799199304,0.025342242448369703,-0.0005067009179175699,2.9601291866724745e-05,-0.0005355140584415859
8,-0.04662847195376579,-0.3883336240843306,0.027618372327475504,-0.0005423587098755062,1.4750359159796169e-05,-0.0004906519381526036
9,-0.058121500404448835,-0.3883144818366307,0.04063039623606785,-0.0005400384611487851,5.3160196353701926e-05,-0.0004889545546477461
10,-0.06410240289831579,-0.3904372978192923,0.04642151499330041,-0.0004102802334838446,5.504255809351023e-05,-0.0004839938080661299
11,-0.06384449256944527,-0.3881593110800892,0.0468993585888855,-0.000516126178324542,5.482271200247502e-05,-0.0004871928304038912
12,-0.05066280071924842,-0.4210630627407089,0.02499509895282738,-0.000465321527190967,4.8262825432073034e-05,-0.0005518853718685134
13,-0.05019143998919252,-0.41629828670305397,0.02504912879705125,-0.0004222557551520256,5.2647134617929284e-05,-0.0005488291527687011
14,-0.05236560752839796,-0.43433320366505457,0.02475533722948382,-0.0004643403107332107,6.491937116714835e-05,-0.0005840385161157461
15,-0.07363467477974299,-0.4344311304183377,0.04252449325240402,-0.000466211113671457,2.3329084816720355e-05,-0.0006148247516464377
16,-0.07050304828733298,-0.3609327508787961,0.03906615198597842,-0.0003519957880733889,-0.00015525767658358842,-0.000984936029264969
17,-0.06971380698139172,-0.3627076913077306,0.03906120876391814,-0.0003559280584292118,-0.00015717667097699703,-0.0009516179797391389
18,-0.06712717535207141,-0.4385050697073241,0.040973382433444505,-0.0004961624453540206,3.8241104991859115e-05,-0.00010960004683398109
19,-0.06696675151780729,-0.43604825643976064,0.040957538993718554,-0.0004865555899108062,3.4508929447414814e-05,-0.0001260236869536452
20,-0.06736142349197273,-0.4410065916951792,0.04098295742171479,-0.000504493343303994,4.316537044785789e-05,-0.00013745094274232825
21,-0.06405578432137438,-0.3925551793984253,0.04639357514804911,-0.0004138080421184369,1.5320043237040165e-05,-0.0005941537307759151
22,-0.0641092724563256,-0.3886826510267434,0.046892762198453036,-0.0004111704400527825,9.49528593403661e-05,-0.00037088429036465087
23,-0.0712538956455253,-0.35919469424750816,0.03906392392744121,-0.00034556398641779625,-0.0001528832573286429,-0.0009282671368019829
24,-0.07387381141194048,-0.4318739463636066,0.04266691802143817,-0.0004592475097485411,2.2052620158351076e-05,-0.0006593777771471809
25,-0.07341177344091532,-0.43668601654101685,0.04245193900853572,-0.00044050464611553996,6.039237026043054e-06,-0.0005191504538084452
26,-0.0597899608142242,-0.4386504893916728,0.03093256972335812,-0.0005263584603068839,6.961677185655082e-05,-0.0005962697959621255
27,-0.05294437094441207,-0.43855136870267675,0.024729089800751492,-0.000502457719835043,6.00728587531775e-05,-0.0005905438282509511
28,-0.0691431808805192,-0.36093690284126134,0.038541352055937145,-0.0003472525475645171,-0.00015362863691377674,-0.0009341158278474669
29,-0.06821594740322336,-0.3609328936251061,0.038193161079261864,-0.00034887880902906125,-0.0001500854351865071,-0.0009352900682481737
30,-0.04850239001573432,-0.36060189606647863,0.030084463304977646,-0.00041787126126772837,-9.065023533084442e-05,-0.0009204599697199283
31,-0.04762269690668265,-0.3605772722628518,0.029662992190563557,-0.0004252023017059589,-8.6954090612972e-05,-0.0009188001568976763
32,-0.03930764321643805,-0.36029050725056233,0.025197222134103463,-0.0005180493914042713,-6.266137872952505e-05,-0.0009582240059386859
33,-0.05345586981251913,-0.4253894755145891,0.025039718212541806,-0.0005532330433461367,3.003503217399455e-05,-0.0004115643989044742
34,-0.05708501036601281,-0.4334025250351018,0.023979186992272774,-0.0006164663962061186,5.867733520530072e-05,-0.0002623575510568582
35,-0.06080701207483826,-0.437893539924951,0.022331922036334412,-0.0006394173192632879,7.98629200014724e-05,-0.00012064041304424189
36,-0.06669315338630512,-0.43868059973170304,0.03693910077442607,-0.0004769606488048318,6.163762475722156e-05,-0.0005964918187096229
37,-0.06672488646577375,-0.44163674641838957,0.03667411927017939,-0.00048374504621212375,3.814330447852326e-05,-0.0005842028464344937
38,-0.0666577881426954,-0.4356698615646652,0.03729658912991539,-0.00046387260131368086,9.023196364250945e-05,-0.0006088619357225596
39,-0.05997406136257592,-0.44158342413730206,0.030858954425026865,-0.00048757235767413556,-6.0419582504098917e-05,-0.0005809845365403406
40,-0.059603328530951294,-0.43561797333099594,0.031551384175951706,-0.0004979678476817026,0.00019320211341847335,-0.000608151507017202
41,-0.07367813406867794,-0.4386611946568233,0.04266995711244996,-0.00048302924951242244,9.905647049302316e-06,-0.0005997558520198648
42,-0.047059362424206067,-0.4016977687049912,0.02647619645545534,-0.0005440942878443152,2.4884766390380168e-05,-0.0006606201013318082
43,-0.04760123933915291,-0.4041730721024022,0.02633611226413239,-0.0005223534299145126,3.9798356821734114e-05,-0.0006363685716524989
44,-0.0481636980989737,-0.40654771401568335,0.02619634315392483,-0.0005217934742301722,4.243483921844524e-05,-0.0006125214230753183
45,-0.04867537736178681,-0.40883531705916604,0.025939287823989743,-0.0005032278115832784,8.578468687445718e-05,-0.0005893712457382405
46,-0.04347749450374431,-0.3842249787412511,0.0264112395637823,-0.000567463480722043,-2.4571545640513653e-05,-0.0008032487417797401
47,-0.04408584997695838,-0.38740440619900546,0.026494855969014002,-0.0005674061920211744,-1.9400037528289277e-05,-0.0007797060162927538
48,-0.044692245524321175,-0.390484787315233,0.02655865753376302,-0.0005675194123739305,-9.880468276742703e-06,-0.0007553537902049307
49,-0.04529367939708994,-0.3934691631608355,0.026580672006556318,-0.0005626050302401822,-4.892026668545262e-06,-0.0007311554489260294
50,-0.04589776673755224,-0.3963538964176877,0.02658594811585593,-0.0005594424510785063,6.784797864730035e-06,-0.0007074846658829403
51,-0.049432960033510796,-0.40962410441912506,0.025480956394881085,-0.0005074983370465709,0.00010371509555306151,-0.0005350998597117471
52,-0.04914413073760931,-0.40780905615344165,0.02561988472646289,-0.0005051589866713019,4.2949096151530875e-05,-0.0005312912868461617
53,-0.048856542121795556,-0.40598051270155605,0.02578241907785498,-0.0005068985527645452,0.00010058649811998564,-0.0005244921195134011
54,-0.04854018853144958,-0.4041525463129105,0.025978353183821457,-0.0005069601862704613,6.212206920791032e-05,-0.0005226936000608134
55,-0.04823437377475911,-0.4023100446450786,0.026156099866416503,-0.0005097901452681203,9.040450804570353e-05,-0.0005177799354159969
56,-0.04791970304885475,-0.4004555571718663,0.026377917066978146,-0.0005104379190980446,7.052990922857427e-05,-0.0005134076842706033
57,-0.04762154140737657,-0.3985905255141804,0.026562200146696115,-0.0005137843613588148,7.878755351902597e-05,-0.0005099658520041346
58,-0.04733352696243006,-0.3967070356031037,0.02678901058499368,-0.0005148536595442126,6.801765047947024e-05,-0.0005046815179592698
59,-0.047076261659150416,-0.39481809107148746,0.026974211202568425,-0.0005182801587873425,6.111405619266177e-05,-0.0005024430994455202
