4.784274101257324,-1.1578905582427979,-0.062099333852529526
4.772252082824707,-1.145391821861267,-0.057986605912446976
4.769198894500732,-1.1371655464172363,-0.05312521010637283
4.77405309677124,-1.1294857263565063,-0.05371219664812088
4.78744649887085,-1.1244512796401978,-0.05596587434411049
4.80232048034668,-1.1201447248458862,-0.05812950059771538
4.815521717071533,-1.1165587902069092,-0.05960177257657051
4.825963497161865,-1.1133583784103394,-0.06112699583172798
4.834665298461914,-1.110422968864441,-0.0636843591928482
4.846628189086914,-1.1078521013259888,-0.06777903437614441
4.869039058685303,-1.1040846109390259,-0.07259098440408707
4.915693283081055,-1.0999014377593994,-0.0761442705988884
4.9869465827941895,-1.0941158533096313,-0.07285470515489578
