6.7587080001831055,-1.346771001815796,-0.14164316654205322
6.72200345993042,-1.3225713968276978,-0.13777868449687958
6.706727981567383,-1.3008657693862915,-0.13510097563266754
6.709255695343018,-1.2751541137695312,-0.13796581327915192
6.723992824554443,-1.2503057718276978,-0.1416718065738678
6.740499019622803,-1.226062536239624,-0.14433234930038452
6.753830432891846,-1.20292067527771,-0.14546889066696167
6.762284278869629,-1.1805152893066406,-0.14598524570465088
6.767304420471191,-1.1587368249893188,-0.1470557153224945
6.776008129119873,-1.1367912292480469,-0.14952820539474487
6.799420356750488,-1.1122890710830688,-0.15265649557113647
6.85675573348999,-1.083058476448059,-0.15419040620326996
6.949423313140869,-1.05044686794281,-0.14637938141822815
