4.6032185554504395,-1.0810589790344238,-0.07315757870674133
4.581167221069336,-1.0685255527496338,-0.07027588039636612
4.570902347564697,-1.0583826303482056,-0.0670376867055893
4.570954322814941,-1.0464351177215576,-0.06838584691286087
4.579436302185059,-1.0359512567520142,-0.07091877609491348
4.589354038238525,-1.0252422094345093,-0.0730595588684082
4.59736442565918,-1.0148054361343384,-0.07428807765245438
4.602390289306641,-1.0044087171554565,-0.07531727105379105
4.605284690856934,-0.9940322041511536,-0.07702074944972992
4.610651016235352,-0.9834136366844177,-0.07987575978040695
4.625234127044678,-0.9713875651359558,-0.08313746005296707
4.6622233390808105,-0.9572200179100037,-0.0847887471318245
4.721939563751221,-0.940413236618042,-0.08041710406541824
